,artifact,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,node_id
464,artifact464,764,764,764,764,764,764,764,764,764,764,node1
465,artifact465,765,765,765,765,765,765,765,765,765,765,node1
466,artifact466,766,766,766,766,766,766,766,766,766,766,node1
467,artifact467,767,767,767,767,767,767,767,767,767,767,node1
468,artifact468,768,768,768,768,768,768,768,768,768,768,node1
469,artifact469,769,769,769,769,769,769,769,769,769,769,node1
470,artifact470,770,770,770,770,770,770,770,770,770,770,node1
471,artifact471,771,771,771,771,771,771,771,771,771,771,node1
472,artifact472,772,772,772,772,772,772,772,772,772,772,node1
473,artifact473,773,773,773,773,773,773,773,773,773,773,node1
474,artifact474,774,774,774,774,774,774,774,774,774,774,node1
475,artifact475,775,775,775,775,775,775,775,775,775,775,node1
476,artifact476,776,776,776,776,776,776,776,776,776,776,node1
477,artifact477,777,777,777,777,777,777,777,777,777,777,node1
478,artifact478,778,778,778,778,778,778,778,778,778,778,node1
479,artifact479,779,779,779,779,779,779,779,779,779,779,node1
480,artifact480,780,780,780,780,780,780,780,780,780,780,node1
481,artifact481,781,781,781,781,781,781,781,781,781,781,node1
482,artifact482,782,782,782,782,782,782,782,782,782,782,node1
483,artifact483,783,783,783,783,783,783,783,783,783,783,node1
484,artifact484,784,784,784,784,784,784,784,784,784,784,node1
485,artifact485,785,785,785,785,785,785,785,785,785,785,node1
486,artifact486,786,786,786,786,786,786,786,786,786,786,node1
487,artifact487,787,787,787,787,787,787,787,787,787,787,node1
488,artifact488,788,788,788,788,788,788,788,788,788,788,node1
489,artifact489,789,789,789,789,789,789,789,789,789,789,node1
490,artifact490,790,790,790,790,790,790,790,790,790,790,node1
491,artifact491,791,791,791,791,791,791,791,791,791,791,node1
492,artifact492,792,792,792,792,792,792,792,792,792,792,node1
493,artifact493,793,793,793,793,793,793,793,793,793,793,node1
494,artifact494,794,794,794,794,794,794,794,794,794,794,node1
495,artifact495,795,795,795,795,795,795,795,795,795,795,node1
496,artifact496,796,796,796,796,796,796,796,796,796,796,node1
497,artifact497,797,797,797,797,797,797,797,797,797,797,node1
498,artifact498,798,798,798,798,798,798,798,798,798,798,node1
499,artifact499,799,799,799,799,799,799,799,799,799,799,node1
500,artifact500,800,800,800,800,800,800,800,800,800,800,node1
501,artifact501,801,801,801,801,801,801,801,801,801,801,node1
502,artifact502,802,802,802,802,802,802,802,802,802,802,node1
503,artifact503,803,803,803,803,803,803,803,803,803,803,node1
504,artifact504,804,804,804,804,804,804,804,804,804,804,node1
505,artifact505,805,805,805,805,805,805,805,805,805,805,node1
506,artifact506,806,806,806,806,806,806,806,806,806,806,node1
507,artifact507,807,807,807,807,807,807,807,807,807,807,node1
508,artifact508,808,808,808,808,808,808,808,808,808,808,node1
509,artifact509,809,809,809,809,809,809,809,809,809,809,node1
510,artifact510,810,810,810,810,810,810,810,810,810,810,node1
511,artifact511,811,811,811,811,811,811,811,811,811,811,node1
512,artifact512,812,812,812,812,812,812,812,812,812,812,node1
513,artifact513,813,813,813,813,813,813,813,813,813,813,node1
514,artifact514,814,814,814,814,814,814,814,814,814,814,node1
515,artifact515,815,815,815,815,815,815,815,815,815,815,node1
516,artifact516,816,816,816,816,816,816,816,816,816,816,node1
517,artifact517,817,817,817,817,817,817,817,817,817,817,node1
518,artifact518,818,818,818,818,818,818,818,818,818,818,node1
519,artifact519,819,819,819,819,819,819,819,819,819,819,node1
520,artifact520,820,820,820,820,820,820,820,820,820,820,node1
521,artifact521,821,821,821,821,821,821,821,821,821,821,node1
522,artifact522,822,822,822,822,822,822,822,822,822,822,node1
523,artifact523,823,823,823,823,823,823,823,823,823,823,node1
524,artifact524,824,824,824,824,824,824,824,824,824,824,node1
525,artifact525,825,825,825,825,825,825,825,825,825,825,node1
526,artifact526,826,826,826,826,826,826,826,826,826,826,node1
527,artifact527,827,827,827,827,827,827,827,827,827,827,node1
528,artifact528,828,828,828,828,828,828,828,828,828,828,node1
529,artifact529,829,829,829,829,829,829,829,829,829,829,node1
530,artifact530,830,830,830,830,830,830,830,830,830,830,node1
531,artifact531,831,831,831,831,831,831,831,831,831,831,node1
532,artifact532,832,832,832,832,832,832,832,832,832,832,node1
533,artifact533,833,833,833,833,833,833,833,833,833,833,node1
534,artifact534,834,834,834,834,834,834,834,834,834,834,node1
535,artifact535,835,835,835,835,835,835,835,835,835,835,node1
536,artifact536,836,836,836,836,836,836,836,836,836,836,node1
537,artifact537,837,837,837,837,837,837,837,837,837,837,node1
538,artifact538,838,838,838,838,838,838,838,838,838,838,node1
539,artifact539,839,839,839,839,839,839,839,839,839,839,node1
540,artifact540,840,840,840,840,840,840,840,840,840,840,node1
541,artifact541,841,841,841,841,841,841,841,841,841,841,node1
542,artifact542,842,842,842,842,842,842,842,842,842,842,node1
543,artifact543,843,843,843,843,843,843,843,843,843,843,node1
544,artifact544,844,844,844,844,844,844,844,844,844,844,node1
545,artifact545,845,845,845,845,845,845,845,845,845,845,node1
546,artifact546,846,846,846,846,846,846,846,846,846,846,node1
547,artifact547,847,847,847,847,847,847,847,847,847,847,node1
548,artifact548,848,848,848,848,848,848,848,848,848,848,node1
549,artifact549,849,849,849,849,849,849,849,849,849,849,node1
550,artifact550,850,850,850,850,850,850,850,850,850,850,node1
551,artifact551,851,851,851,851,851,851,851,851,851,851,node1
552,artifact552,852,852,852,852,852,852,852,852,852,852,node1
553,artifact553,853,853,853,853,853,853,853,853,853,853,node1
554,artifact554,854,854,854,854,854,854,854,854,854,854,node1
555,artifact555,855,855,855,855,855,855,855,855,855,855,node1
556,artifact556,856,856,856,856,856,856,856,856,856,856,node1
557,artifact557,857,857,857,857,857,857,857,857,857,857,node1
558,artifact558,858,858,858,858,858,858,858,858,858,858,node1
559,artifact559,859,859,859,859,859,859,859,859,859,859,node1
560,artifact560,860,860,860,860,860,860,860,860,860,860,node1
561,artifact561,861,861,861,861,861,861,861,861,861,861,node1
562,artifact562,862,862,862,862,862,862,862,862,862,862,node1
563,artifact563,863,863,863,863,863,863,863,863,863,863,node1
564,artifact564,864,864,864,864,864,864,864,864,864,864,node1
565,artifact565,865,865,865,865,865,865,865,865,865,865,node1
566,artifact566,866,866,866,866,866,866,866,866,866,866,node1
567,artifact567,867,867,867,867,867,867,867,867,867,867,node1
568,artifact568,868,868,868,868,868,868,868,868,868,868,node1
569,artifact569,869,869,869,869,869,869,869,869,869,869,node1
570,artifact570,870,870,870,870,870,870,870,870,870,870,node1
571,artifact571,871,871,871,871,871,871,871,871,871,871,node1
572,artifact572,872,872,872,872,872,872,872,872,872,872,node1
573,artifact573,873,873,873,873,873,873,873,873,873,873,node1
574,artifact574,874,874,874,874,874,874,874,874,874,874,node1
575,artifact575,875,875,875,875,875,875,875,875,875,875,node1
576,artifact576,876,876,876,876,876,876,876,876,876,876,node1
577,artifact577,877,877,877,877,877,877,877,877,877,877,node1
578,artifact578,878,878,878,878,878,878,878,878,878,878,node1
579,artifact579,879,879,879,879,879,879,879,879,879,879,node1
580,artifact580,880,880,880,880,880,880,880,880,880,880,node1
581,artifact581,881,881,881,881,881,881,881,881,881,881,node1
582,artifact582,882,882,882,882,882,882,882,882,882,882,node1
583,artifact583,883,883,883,883,883,883,883,883,883,883,node1
584,artifact584,884,884,884,884,884,884,884,884,884,884,node1
585,artifact585,885,885,885,885,885,885,885,885,885,885,node1
586,artifact586,886,886,886,886,886,886,886,886,886,886,node1
587,artifact587,887,887,887,887,887,887,887,887,887,887,node1
588,artifact588,888,888,888,888,888,888,888,888,888,888,node1
589,artifact589,889,889,889,889,889,889,889,889,889,889,node1
590,artifact590,890,890,890,890,890,890,890,890,890,890,node1
591,artifact591,891,891,891,891,891,891,891,891,891,891,node1
592,artifact592,892,892,892,892,892,892,892,892,892,892,node1
593,artifact593,893,893,893,893,893,893,893,893,893,893,node1
594,artifact594,894,894,894,894,894,894,894,894,894,894,node1
595,artifact595,895,895,895,895,895,895,895,895,895,895,node1
596,artifact596,896,896,896,896,896,896,896,896,896,896,node1
597,artifact597,897,897,897,897,897,897,897,897,897,897,node1
598,artifact598,898,898,898,898,898,898,898,898,898,898,node1
599,artifact599,899,899,899,899,899,899,899,899,899,899,node1
600,artifact600,900,900,900,900,900,900,900,900,900,900,node1
601,artifact601,901,901,901,901,901,901,901,901,901,901,node1
602,artifact602,902,902,902,902,902,902,902,902,902,902,node1
603,artifact603,903,903,903,903,903,903,903,903,903,903,node1
604,artifact604,904,904,904,904,904,904,904,904,904,904,node1
605,artifact605,905,905,905,905,905,905,905,905,905,905,node1
606,artifact606,906,906,906,906,906,906,906,906,906,906,node1
607,artifact607,907,907,907,907,907,907,907,907,907,907,node1
608,artifact608,908,908,908,908,908,908,908,908,908,908,node1
609,artifact609,909,909,909,909,909,909,909,909,909,909,node1
610,artifact610,910,910,910,910,910,910,910,910,910,910,node1
611,artifact611,911,911,911,911,911,911,911,911,911,911,node1
612,artifact612,912,912,912,912,912,912,912,912,912,912,node1
613,artifact613,913,913,913,913,913,913,913,913,913,913,node1
614,artifact614,914,914,914,914,914,914,914,914,914,914,node1
615,artifact615,915,915,915,915,915,915,915,915,915,915,node1
616,artifact616,916,916,916,916,916,916,916,916,916,916,node1
617,artifact617,917,917,917,917,917,917,917,917,917,917,node1
618,artifact618,918,918,918,918,918,918,918,918,918,918,node1
619,artifact619,919,919,919,919,919,919,919,919,919,919,node1
620,artifact620,920,920,920,920,920,920,920,920,920,920,node1
621,artifact621,921,921,921,921,921,921,921,921,921,921,node1
622,artifact622,922,922,922,922,922,922,922,922,922,922,node1
623,artifact623,923,923,923,923,923,923,923,923,923,923,node1
624,artifact624,924,924,924,924,924,924,924,924,924,924,node1
625,artifact625,925,925,925,925,925,925,925,925,925,925,node1
626,artifact626,926,926,926,926,926,926,926,926,926,926,node1
627,artifact627,927,927,927,927,927,927,927,927,927,927,node1
628,artifact628,928,928,928,928,928,928,928,928,928,928,node1
629,artifact629,929,929,929,929,929,929,929,929,929,929,node1
630,artifact630,930,930,930,930,930,930,930,930,930,930,node1
631,artifact631,931,931,931,931,931,931,931,931,931,931,node1
632,artifact632,932,932,932,932,932,932,932,932,932,932,node1
633,artifact633,933,933,933,933,933,933,933,933,933,933,node1
634,artifact634,934,934,934,934,934,934,934,934,934,934,node1
635,artifact635,935,935,935,935,935,935,935,935,935,935,node1
636,artifact636,936,936,936,936,936,936,936,936,936,936,node1
637,artifact637,937,937,937,937,937,937,937,937,937,937,node1
638,artifact638,938,938,938,938,938,938,938,938,938,938,node1
639,artifact639,939,939,939,939,939,939,939,939,939,939,node1
640,artifact640,940,940,940,940,940,940,940,940,940,940,node1
641,artifact641,941,941,941,941,941,941,941,941,941,941,node1
642,artifact642,942,942,942,942,942,942,942,942,942,942,node1
643,artifact643,943,943,943,943,943,943,943,943,943,943,node1
644,artifact644,944,944,944,944,944,944,944,944,944,944,node1
645,artifact645,945,945,945,945,945,945,945,945,945,945,node1
646,artifact646,946,946,946,946,946,946,946,946,946,946,node1
647,artifact647,947,947,947,947,947,947,947,947,947,947,node1
648,artifact648,948,948,948,948,948,948,948,948,948,948,node1
649,artifact649,949,949,949,949,949,949,949,949,949,949,node1
650,artifact650,950,950,950,950,950,950,950,950,950,950,node1
651,artifact651,951,951,951,951,951,951,951,951,951,951,node1
652,artifact652,952,952,952,952,952,952,952,952,952,952,node1
653,artifact653,953,953,953,953,953,953,953,953,953,953,node1
654,artifact654,954,954,954,954,954,954,954,954,954,954,node1
655,artifact655,955,955,955,955,955,955,955,955,955,955,node1
656,artifact656,956,956,956,956,956,956,956,956,956,956,node1
657,artifact657,957,957,957,957,957,957,957,957,957,957,node1
658,artifact658,958,958,958,958,958,958,958,958,958,958,node1
659,artifact659,959,959,959,959,959,959,959,959,959,959,node1
660,artifact660,960,960,960,960,960,960,960,960,960,960,node1
661,artifact661,961,961,961,961,961,961,961,961,961,961,node1
662,artifact662,962,962,962,962,962,962,962,962,962,962,node1
663,artifact663,963,963,963,963,963,963,963,963,963,963,node1
664,artifact664,964,964,964,964,964,964,964,964,964,964,node1
665,artifact665,965,965,965,965,965,965,965,965,965,965,node1
666,artifact666,966,966,966,966,966,966,966,966,966,966,node1
667,artifact667,967,967,967,967,967,967,967,967,967,967,node1
668,artifact668,968,968,968,968,968,968,968,968,968,968,node1
669,artifact669,969,969,969,969,969,969,969,969,969,969,node1
670,artifact670,970,970,970,970,970,970,970,970,970,970,node1
671,artifact671,971,971,971,971,971,971,971,971,971,971,node1
672,artifact672,972,972,972,972,972,972,972,972,972,972,node1
673,artifact673,973,973,973,973,973,973,973,973,973,973,node1
674,artifact674,974,974,974,974,974,974,974,974,974,974,node1
675,artifact675,975,975,975,975,975,975,975,975,975,975,node1
676,artifact676,976,976,976,976,976,976,976,976,976,976,node1
677,artifact677,977,977,977,977,977,977,977,977,977,977,node1
678,artifact678,978,978,978,978,978,978,978,978,978,978,node1
679,artifact679,979,979,979,979,979,979,979,979,979,979,node1
680,artifact680,980,980,980,980,980,980,980,980,980,980,node1
681,artifact681,981,981,981,981,981,981,981,981,981,981,node1
682,artifact682,982,982,982,982,982,982,982,982,982,982,node1
683,artifact683,983,983,983,983,983,983,983,983,983,983,node1
684,artifact684,984,984,984,984,984,984,984,984,984,984,node1
685,artifact685,985,985,985,985,985,985,985,985,985,985,node1
686,artifact686,986,986,986,986,986,986,986,986,986,986,node1
687,artifact687,987,987,987,987,987,987,987,987,987,987,node1
688,artifact688,988,988,988,988,988,988,988,988,988,988,node1
689,artifact689,989,989,989,989,989,989,989,989,989,989,node1
690,artifact690,990,990,990,990,990,990,990,990,990,990,node1
691,artifact691,991,991,991,991,991,991,991,991,991,991,node1
692,artifact692,992,992,992,992,992,992,992,992,992,992,node1
693,artifact693,993,993,993,993,993,993,993,993,993,993,node1
694,artifact694,994,994,994,994,994,994,994,994,994,994,node1
695,artifact695,995,995,995,995,995,995,995,995,995,995,node1
696,artifact696,996,996,996,996,996,996,996,996,996,996,node1
697,artifact697,997,997,997,997,997,997,997,997,997,997,node1
698,artifact698,998,998,998,998,998,998,998,998,998,998,node1
699,artifact699,999,999,999,999,999,999,999,999,999,999,node1
700,artifact700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,node1
701,artifact701,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,node1
702,artifact702,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,node1
703,artifact703,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,node1
704,artifact704,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,node1
705,artifact705,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,node1
706,artifact706,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,node1
707,artifact707,1007,1007,1007,1007,1007,1007,1007,1007,1007,1007,node1
708,artifact708,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,node1
709,artifact709,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,node1
710,artifact710,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,node1
711,artifact711,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,node1
712,artifact712,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,node1
713,artifact713,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,node1
714,artifact714,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,node1
715,artifact715,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,node1
716,artifact716,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,node1
717,artifact717,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,node1
718,artifact718,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,node1
719,artifact719,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,node1
720,artifact720,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,node1
721,artifact721,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,node1
722,artifact722,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,node1
723,artifact723,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,node1
724,artifact724,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,node1
